geometry,typeofcrop
POINT (76.59785623000002 28.295763654999995),Mustard
POINT (76.59875803999998 28.295879210000003),Mustard
POINT (76.60524382500003 28.289389784999997),Mustard
POINT (76.654244125 28.12485425000001),Mustard
POINT (76.682884685 28.111718895000003),Mustard
POINT (76.63987309500001 28.12533967),Mustard
POINT (76.639888625 28.125791830000004),Mustard
POINT (76.63439688500002 28.126781960000006),Mustard
POINT (76.63395814999998 28.126888895),Mustard
POINT (76.62061772000001 28.108264395),Mustard
POINT (76.58521557000002 28.154002365000004),Mustard
POINT (76.63943887999999 28.086152219999995),Mustard
POINT (76.63943920999999 28.08679091999999),Mustard
POINT (76.642155495 28.090146795),Mustard
POINT (76.57708324 28.148676995),Mustard
POINT (76.64150128999997 28.0936957),Mustard
POINT (76.647029075 28.038510430000002),Mustard
POINT (76.57933331999999 28.13295636),Mustard
POINT (76.65539719 28.036855799999994),Mustard
POINT (76.6040881 28.13669719),Mustard
POINT (76.60538441999998 28.13679493),Mustard
POINT (76.60783680999998 28.136880159999997),Mustard
POINT (76.60820572999998 28.137332750000002),Mustard
POINT (76.60478542 28.155563374999996),Mustard
POINT (76.58801089999999 28.17037681499999),Mustard
POINT (76.58523787 28.169336679999994),Mustard
POINT (76.58322422 28.165007484999997),Mustard
POINT (76.6669252 28.221255515000003),Mustard
POINT (76.539935055 28.083592209999996),Mustard
POINT (76.67134723000001 28.23112612),Mustard
POINT (76.55409300000001 28.073303524999993),Mustard
POINT (76.54081526499999 28.072200234999997),Mustard
POINT (76.50006102499998 28.079269875),Mustard
POINT (76.487315255 28.078210614999996),Mustard
POINT (76.660137445 28.234440805),Mustard
POINT (76.506417125 28.068002260000004),Mustard
POINT (76.65867295000001 28.219706615),Mustard
POINT (76.88552936499997 29.68644126),Mustard
POINT (76.68461903000001 28.238586350000002),Mustard plot 1
POINT (76.676321205 28.234766740000005),Mustard
POINT (76.69569218999999 28.251093235000003),Mustard
POINT (76.06948532999999 29.09969984000001),Mustard
POINT (76.222298645 29.174674935000006),Mustard
POINT (76.23170699000003 29.195991900000006),Mustard
POINT (76.20280089500002 29.286913090000002),Mustard
POINT (76.18589976499999 29.303264195000004),Mustard
POINT (76.169051995 29.317364495),Mustard
POINT (76.15271408499999 29.323247464999998),Mustard
POINT (76.13622109500001 29.329809660000006),Mustard
POINT (76.07397645000002 29.332689875),Mustard
POINT (76.06747071499997 29.336252095000003),Mustard
POINT (76.04178792999998 29.344363199999986),Mustard
POINT (76.02251109500001 29.342965494999998),Mustard
POINT (76.00545588000001 29.25773891),Mustard
POINT (76.02199197000002 29.242431219999997),Mustard
POINT (76.022309405 29.216411275000002),Mustard
POINT (76.104615403 28.012359553),Mustard
POINT (76.60314742499997 28.255154244999993),Mustard
POINT (76.611775696 28.314806790000006),Mustard
POINT (76.608236248 28.315012253000003),Mustard
POINT (76.59935778450001 28.3101188525),Mustard
POINT (76.5993305735 28.310129677999992),Mustard
POINT (76.59927125749999 28.306410420500004),Mustard
POINT (76.59261524999998 28.3164849065),Mustard
POINT (76.584470772 28.320138546),Mustard
POINT (76.60867893 28.237659210000004),Mustard
POINT (76.616695905 28.247399884999993),Mustard
POINT (76.59646390499998 28.243365389999997),Mustard
POINT (76.456862685 28.194851315),Mustard
POINT (76.53917853850002 28.408188257000006),Mustard
POINT (76.47152796 28.19603705),Mustard
POINT (76.53750189899999 28.400130736),Mustard
POINT (76.536957279 28.3961591965),Mustard
POINT (76.455170645 28.204818090000003),Mustard
POINT (76.56112669500001 28.395816359499996),Mustard
POINT (76.56112686399999 28.395816706000005),Mustard
POINT (76.56583540650001 28.391885471999995),Mustard
POINT (76.570659652 28.3920766605),Mustard
POINT (76.46951727999999 28.18781533),Mustard
POINT (76.573473327 28.388278236),Mustard
POINT (76.57653154599998 28.392126125500006),Mustard
POINT (76.58630714 28.397143550000003),Mustard
POINT (76.58976355049998 28.389776531000003),Mustard
POINT (76.60188184799999 28.388927100500005),Mustard
POINT (76.6045439725 28.386899575500003),Mustard
POINT (76.606505757 28.388959736500006),Mustard
POINT (76.6107137675 28.391096760999993),Mustard
POINT (76.6185646845 28.389427957499997),Mustard
POINT (76.6235516995 28.388924922499996),Mustard
POINT (76.62832793649999 28.38644241250001),Mustard
POINT (76.63517032 28.387067691),Mustard
POINT (76.642477749 28.393550123),Mustard
POINT (76.58342058499997 28.219901110000002),Mustard
POINT (76.57671441 28.229707689999998),Mustard
POINT (76.56774637 28.225795060000003),Mustard
POINT (76.56982789999998 28.235925910000002),Mustard
POINT (76.6101061695 28.29581988350001),Mustard
POINT (76.701021675 28.253629919999998),Mustard
POINT (76.63064065649999 28.2271325445),Mustard
POINT (76.56780585999999 28.203179190000004),Mustard
POINT (76.57418018000001 28.201958294999997),Mustard
POINT (76.56865743500002 28.196622519999995),Mustard
POINT (75.826960575 29.066076074999994),Mustard
POINT (75.82819631999999 29.066513460000003),Mustard
POINT (76.562349655 28.19726076),Mustard
POINT (75.67025163000001 29.222139279999986),Mustard
POINT (75.66343063500001 29.244163600000007),Mustard
POINT (75.648644185 29.350435034999997),Mustard
POINT (76.508306135 28.236124955),Mustard
POINT (76.502273415 28.241530854999997),Mustard
POINT (76.51030795 28.24112709),Mustard
POINT (76.505828365 28.250255279999998),Mustard
POINT (76.583360845 28.173608215),Mustard
POINT (76.58736319500001 28.169354655),Mustard
POINT (76.59355167999999 28.168187819999996),Mustard
POINT (76.594321975 28.17576682),Mustard
POINT (76.53900391500001 28.259147865000006),Mustard
POINT (76.53448055499999 28.266213969999995),Mustard
POINT (76.548993715 28.266364189999997),Mustard
POINT (76.54255312 28.266676315000005),Mustard
POINT (76.56721241500001 28.270742934999998),Mustard
POINT (76.56467652 28.275370295),Mustard
POINT (76.556647635 28.270491475),Mustard
POINT (76.567805365 28.266774380000005),Mustard
POINT (76.745207015 28.17901531),Mustard
POINT (76.745265225 28.161859480000004),Mustard
POINT (76.750171995 28.168242765000002),Mustard
POINT (76.75883295499999 28.172990960000003),Mustard
POINT (76.77530243499999 28.184133185),Mustard
POINT (76.780283305 28.178212724999998),Mustard
POINT (76.78744441999997 28.171717550000004),Mustard
POINT (76.79104042 28.179176295),Mustard
POINT (76.60813955 28.1542846),Mustard
POINT (76.60470366500002 28.148405915),Mustard
POINT (76.60759745 28.137427680000002),Mustard
POINT (76.613523755 28.15039049),Mustard
POINT (76.48925542499998 28.044605685000004),Mustard
POINT (76.48892408500002 28.05176799000001),Mustard
POINT (76.50878575 28.070584165000003),Mustard
POINT (77.00988116666663 28.081146499999996),mustard
POINT (76.498981605 28.083994224999998),Mustard
POINT (77.01027916666668 28.050333249999987),mustard
POINT (76.495231835 28.093814025000007),Mustard
POINT (77.01093183333336 27.982803333333322),Mustard
POINT (76.498854405 28.069663895),Mustard
POINT (77.00617291666669 27.948455833333345),mustard
POINT (76.99646933333335 27.901672416666667),Mustard
POINT (76.99617158333331 27.901925250000005),Mustard
POINT (76.98624866666668 27.851596916666672),Mustard
POINT (77.02419191666668 27.836448416666673),Mustard
POINT (77.08557824999997 27.8519675),mustard
POINT (77.08873233333331 27.86091208333333),Mustard
POINT (77.14779558333335 27.947318083333336),Mustard
POINT (77.18731224999996 27.90291258333334),Mustard
POINT (77.19966308333333 27.90251566666666),Mustard
POINT (77.21310408333329 27.9142945),mustard
POINT (76.72113657999998 28.158061860000004),Mustard
POINT (77.02186066666668 28.09594600000001),Mustard
POINT (76.70538967500002 28.16209688),Mustard
POINT (76.71230609 28.167650445),Mustard
POINT (76.70864302 28.17521904),Mustard
POINT (76.63707214999998 28.109986914999997),Mustard
POINT (76.95814716666669 28.163267833333343),mustard
POINT (76.95261383333334 28.17071333333334),mustard
POINT (76.63415685 28.111890095000007),Mustard
POINT (76.63888851499999 28.11708384),Mustard
POINT (76.95107341666665 28.18873133333334),Mustard
POINT (76.63484654499999 28.118768700000004),Mustard
POINT (77.10590183333333 28.178299083333332),mustard
POINT (77.12117149999997 28.152664250000008),Mustard
POINT (77.09305958333334 28.09488191666666),Mustard
POINT (76.646302485 28.23637507499999),Mustard
POINT (76.639992685 28.225927910000003),Mustard
POINT (76.636678715 28.242413899999995),Mustard
POINT (76.28935281 28.415886554999997),Mustard
POINT (76.63123829000003 28.226635275),Mustard
POINT (76.29935955500002 28.404477045),Mustard
POINT (76.29934718999998 28.404404160000002),Mustard
POINT (76.2907366 28.41871341000001),Mustard
POINT (76.35008299 28.40418269500001),Mustard
POINT (76.34050617 28.403912685000005),Mustard
POINT (76.340591765 28.402955224999992),Mustard
POINT (76.353287745 28.39445969),Mustard
POINT (76.337969345 28.369228975),Mustard
POINT (76.564567715 27.999776165000004),Mustard
POINT (76.34358985 28.367669435),Mustard
POINT (76.34355644499999 28.36805746),Mustard
POINT (76.557945895 27.982901925),Mustard
POINT (76.34059660500002 28.379435135),Mustard
POINT (76.55838114000002 27.997243210000004),Mustard
POINT (76.46627024999997 28.42938908333334),mustred
POINT (76.46062166666664 28.426812083333335),mustred
POINT (76.4572054166667 28.411952999999993),mystred
POINT (76.45005 28.412450333333332),mustred
POINT (76.4499673333333 28.41654591666666),mustred
POINT (76.44530583333332 28.410328666666665),mustred
POINT (76.44043700000002 28.40829908333334),mustred
POINT (76.43772725000001 28.409788166666665),mustred
POINT (76.43981858333329 28.41628908333334),mustred
POINT (76.43444616666667 28.42023241666667),mustred
POINT (76.43701566666667 28.426920249999995),mustred
POINT (76.66381658333336 28.219001916666663),Musted
POINT (76.66150016666668 28.208035083333336),Musted
POINT (76.67468341666668 28.221888166666663),Mustered
POINT (76.66865866666669 28.232441749999992),Mustered
POINT (76.68721891666665 28.23918050000001),Mustered
POINT (76.6867285833333 28.247400583333324),Mustered
POINT (76.69537991666662 28.25180316666666),Mustered
POINT (76.69521041666668 28.258807916666665),Mustered
POINT (76.6423240833333 28.25030258333333),Mustered
POINT (76.63368666666663 28.24180833333333),Mustered
POINT (76.63676249999999 28.23457874999999),Mustered
POINT (76.64576641666667 28.244552916666663),Mustered
POINT (76.61704991666667 28.246786000000004),Mustered
POINT (76.59929833333332 28.247388333333333),Mustered
POINT (76.58871233333335 28.22644683333333),Mustered
POINT (76.57809141666667 28.2289075),Mustered
POINT (76.56744791666664 28.2255975),Mustered
POINT (76.58662991666665 28.216160916666674),Mustered
POINT (76.55363375000003 28.20871008333333),Mustered
POINT (76.56108575000002 28.198194000000008),Mustered
POINT (76.56854300000002 28.196736333333327),Mustered
POINT (76.56810366666666 28.207523249999998),Mustered
POINT (76.58608675 28.168675999999998),Mustered
POINT (76.59124983333336 28.156900583333332),Mustered
POINT (76.58515675000004 28.17372508333333),Mustered
POINT (76.57773091666668 28.173905166666664),Mustered
POINT (76.57545466666669 28.139488416666655),Mustered
POINT (76.57770566666666 28.142930666666654),Mustered
POINT (76.57637624999998 28.152032416666668),Mustered
POINT (76.56875641666663 28.15532216666667),Mustered
POINT (76.61361583333334 28.152312916666666),Mustered
POINT (76.61097800000002 28.14763549999999),Mustered
POINT (76.60744199999999 28.137321833333335),Mustered
POINT (76.60136225000004 28.15122975),Mustered
POINT (76.6601896666667 28.119689833333332),Mustered
POINT (76.67196033333332 28.124473249999994),Mustered
POINT (76.68298700000001 28.112301666666667),Musterd
POINT (76.64272858333335 28.12530716666668),Mustered
POINT (76.61576316666668 28.10933025),Mustered
POINT (76.62568916666666 28.11475325),Mustered
POINT (76.62571883333331 28.114636),Mustered
POINT (76.63423108333333 28.126852583333328),Mustered
POINT (76.63432133333333 28.126821),Mustered
POINT (76.62333691666663 28.128992333333326),Mustered
POINT (76.62331441666669 28.128979666666662),Mustered
POINT (76.75594665381948 28.17017285686951),Musterd
POINT (76.76331565141354 28.16572145257421),Mustered
POINT (76.75943679951423 28.18073155954732),Mustered
POINT (76.74810229612768 28.178000567082325),Mustered
POINT (76.64400950062088 28.046322945368342),Mustered
POINT (76.63319134808333 28.043217369016055),Mustered
POINT (76.655411918369 28.037279412386805),Mustered
POINT (76.65335005728967 28.03756578164478),Mustered
POINT (76.63405716667485 28.12442866910731),Mustered
POINT (76.634468285755 28.13982389219156),Mustered
POINT (76.63423996186047 28.111468818648042),Mustered
POINT (76.64577689173329 28.114526587982056),Mustered
POINT (76.7114850085991 28.160763571115886),Mustered
POINT (76.71182832389964 28.165959027386908),Mustered
POINT (76.716256706596 28.16937393806644),Mustered
POINT (76.7162538417952 28.169383165825376),Mustered
POINT (76.72211757063886 28.16392860036899),Mustered
POINT (76.72218098754496 28.16325474370787),Mustered
POINT (76.5274219217911 28.07939371931486),Mustered
POINT (76.52574160672394 28.071237615445646),Mustered
POINT (76.53923853127327 28.068718736091135),Mustered
POINT (76.46954741520241 28.052651551951897),Mustered
POINT (76.48771146324627 28.07917315626513),Mustered
POINT (76.49653563427958 28.077301018229672),Mustered
POINT (76.4985922037698 28.084296253260476),Mustered
POINT (76.4896615986253 28.238407395702655),Mustered
POINT (76.48915398989328 28.221311338487972),Mustered
POINT (76.49675375017264 28.233972195311264),Mustered
POINT (76.46866240982123 28.25704693227375),Mustered
POINT (76.46606606157499 28.275007091043523),Mustered
POINT (76.46576296567122 28.271514076965804),Mustered
POINT (76.4115478918267 28.321275969197252),Mustered
POINT (76.54658494858741 28.270721406495976),Mustered
POINT (76.54605725100203 28.269247139468224),Mustered
POINT (76.55973986391201 28.277673410444287),Mustered
POINT (76.61659613564623 28.399630164003195),Mustered
POINT (76.4189331725 28.86154330899999),Mustarf
POINT (76.41062223899999 28.851778834000005),Mustarf
POINT (76.43142167599999 28.845301740999993),Mutard
POINT (76.644213055 28.838295908),Mustarf
POINT (76.668038941 28.8430103095),Mustarf
POINT (76.6920120055 28.845413553500002),Mustarf
POINT (76.68923548399998 28.847835002499995),Mustarf
POINT (76.681929005 28.84716651450001),Mustarf
POINT (76.67149658849999 28.850023892000003),Mustarf
POINT (76.16292060999999 28.52433006),Mustrd
POINT (76.203892925 28.549315994999994),Mustrd
POINT (76.34952038381432 28.263730447489657),Mustered
POINT (76.34357887260776 28.264055831711893),Mustered
POINT (76.28927369 28.646864674999996),Mustrd
POINT (76.28787788 28.678214754999992),Mustrd
POINT (76.29938299000001 28.716665630000005),Mustrd
POINT (76.319104345 28.737314395),Mustrd
POINT (76.32873298500002 28.76294843999999),Mustrd
POINT (76.28185785500003 28.68275049),Mustrd
POINT (76.29492978999998 28.647600545),Mustrd
POINT (76.23670526000001 28.538940264999997),Musturd
POINT (76.21103301999999 28.518752505),Musturd
POINT (76.18720459000001 28.447582474999997),Mustrd
POINT (76.20414092500002 28.455575815000003),Mustrd
POINT (75.879081755 29.685840725000002),Mustrad
POINT (77.24874301999999 16.200513329999996),Mustard
POINT (77.053170625 16.180022555),Mustard
POINT (77.24971266 16.162687525000003),Mustard
POINT (77.24053689499998 16.200039499999995),Mustard
POINT (78.12975824999998 24.70333075),Mustard
POINT (78.1298655 24.70338625000001),Mustard
POINT (78.12932408333333 24.703393333333338),Mustard
POINT (77.85695035 26.499366965),Mustard
POINT (77.96182399499999 26.475301644999995),Mustard
POINT (77.94146212000001 26.47877906),Mustard
POINT (77.94700088499998 26.478848429999992),Mustard
POINT (77.85844162500003 26.497889575),Mustard
POINT (77.85844914499998 26.497878625000016),Mustard
POINT (77.94917655999997 26.487549955),Mustard
POINT (77.94565101000002 26.489673835),Mustard
POINT (77.94469646000002 26.49000737),Mustard
POINT (77.445425755 26.256154614999996),Mustard
POINT (77.445335225 26.256145605),Mustard
POINT (77.25204225850328 26.23199294666182),Mustard
POINT (77.44310367 26.257092699999998),Mustard
POINT (77.858509575 26.497704275),Mustard
POINT (77.43401391999998 26.256341634999995),Mustard
