geometry,typeofcrop
POINT (83.91694523100003 26.779610251999998),Wheat
POINT (82.13981484500002 26.690229650000003),Wheat
POINT (82.145142275 26.690001165),Wheat
POINT (78.53902676499997 27.121912480000002),Wheat
POINT (83.44795115999997 25.56255873),Wheat
POINT (82.15039881499999 26.686147255),Wheat
POINT (81.24916565499998 26.924630745),Wheat
POINT (78.609264185 27.09936989),Wheat
POINT (83.32048776500001 25.54155353),Wheat
POINT (82.19952378999999 26.720006174999998),Wheat
POINT (81.3040224 26.91473061),Wheat
POINT (83.24412571500002 25.552746429999996),Wheat
POINT (78.62177914 27.120441650000004),Wheat
POINT (78.63885763999997 27.134065169999992),Wheat
POINT (81.36120906000001 26.888309535),Wheat
POINT (81.37721569499999 26.880413224999995),Wheat
POINT (82.18188784000003 26.75509979999999),Wheat
POINT (80.79781874 26.821455454999995),Wheat
POINT (80.721016785 26.789676219999997),Wheat
POINT (80.56773614999999 26.805107485),Wheat
POINT (80.50264452500001 26.79979522),Wheat
POINT (80.42283934499999 26.819659745000003),Wheat
POINT (82.11940279 26.747084254999997),Wheat
POINT (80.324358325 26.854604685000005),Wheat
POINT (80.27222413999999 26.872583959999996),Wheat
POINT (82.08781685000001 26.711642554999987),Wheat
POINT (82.08493747499999 26.70518811),Wheat
POINT (80.245229005 26.846787920000004),Wheat
POINT (82.13400879999999 27.473842544999997),Wheat
POINT (82.00081957500001 26.335048895),Wheat
POINT (82.07266874000001 26.692586489999997),Wheat
POINT (80.283500205 26.811768395),Wheat
POINT (83.18505643 25.63548971),Wheat
POINT (82.14798758000003 27.507333860000006),Wheat
POINT (84.20972169000004 25.829748069999994),Wheat
POINT (81.95855309500001 26.371537689999997),Wheat
POINT (82.04353384000002 26.643250965000004),Wheat
POINT (82.02488329500002 26.641482309999997),Wheat
POINT (81.93444437000004 26.386191540000006),Wheat
POINT (83.57522966000002 26.844791764999997),Wheat
POINT (83.28641661 25.674091415000003),Wheat
POINT (82.00890147000001 26.644180284999997),Wheat
POINT (83.57559616499998 26.844769510000003),Wheat
POINT (84.19598694499999 25.870850205000004),Wheat
POINT (78.70539937000001 27.069564115),Wheat
POINT (80.364058185 26.723537740000005),Wheat
POINT (82.142839125 27.57735575),Wheat
POINT (83.576148475 26.844733034999997),Wheat
POINT (81.90281151999999 26.407087804999996),Wheat
POINT (83.32143254499996 25.698594550000003),Wheat
POINT (80.41113053999997 26.689135845),Wheat
POINT (83.57602164 26.844726104999996),Wheat
POINT (84.22929185500001 25.87635438),Wheat
POINT (78.73252869999999 27.06995121),Wheat
POINT (81.99786276500001 26.665546534999997),Wheat
POINT (82.18182762 27.567072144999997),Wheat
POINT (83.32195582 25.69838325500001),Wheat
POINT (84.19886771000002 25.888911420000007),Wheat
POINT (82.04562661000003 26.695506800000004),Wheat
POINT (80.45767258500001 26.596090904999993),Wheat
POINT (80.48161647000002 26.57015184),Wheat
POINT (84.17500425499999 25.898631989999995),Wheat
POINT (82.071825225 26.704453265000005),Wheat
POINT (82.25352730000003 27.551435570000002),Wheat
POINT (83.50786263 25.706281554999997),Wheat
POINT (78.68972013500002 27.078675099999998),Wheat
POINT (84.170653345 25.873814369999998),Wheat
POINT (83.53748612000001 25.714619680000006),Wheat
POINT (78.69685336999996 27.11769394000001),Wheat
POINT (82.29609905 27.527607445),Wheat
POINT (83.55501405 25.799035979999996),Wheat
POINT (84.13316808499998 25.875204489999998),Wheat
POINT (81.20853532999999 26.896537805),Wheat
POINT (82.29315806500001 27.48894451),Wheat
POINT (84.08980641000002 25.865457929999998),Wheat
POINT (83.56104463500002 25.840568815),Wheat
POINT (84.06372436000001 25.838746394999998),Wheat
POINT (83.54956992500003 25.745106514999996),Wheat
POINT (81.22640722 26.865558229999998),Wheat
POINT (82.266334715 27.451924425000005),Wheat
POINT (78.69963519500001 27.180134855000006),Wheat
POINT (84.029394735 25.82309401499999),Wheat
POINT (78.68754797999998 27.198880565000007),Wheat
POINT (81.2476351 26.827398975),Wheat
POINT (84.06715272000002 25.81631193500001),Wheat
POINT (83.52357915999998 25.590202695),Wheat
POINT (83.445011915 25.56240704),Wheat
POINT (82.180100405 27.401272719999998),Wheat
POINT (82.18187949000001 26.755074424999993),Wheat
POINT (78.669522725 27.231229279999997),Wheat
POINT (83.9679298545 27.036219149000004),Wheat
POINT (84.03068931499999 26.753064958499998),Wheat
POINT (82.19017411 27.384258290000002),Wheat
POINT (83.9679300355 27.036218868000002),Wheat
POINT (84.03068890650002 26.753065045500005),Wheat
POINT (82.17369039499998 27.371825199999996),Wheat
POINT (78.62710156499999 27.200867980000005),Wheat
POINT (81.27988275999998 26.79885036),Wheat
POINT (81.294907255 26.819540664999998),Wheat
POINT (82.165566115 27.392015975),Wheat
POINT (81.31979512000001 26.82773137),Wheat
POINT (82.74659810100002 24.817986147),Wheat
POINT (82.737769137 24.754597971499997),Wheat
POINT (82.83993185 25.287945200000003),Wheat
POINT (81.13528099500004 27.305906695000004),Wheat
POINT (81.15561552999999 27.3315154),Wheat
POINT (82.946403895 25.234302425),Wheat
POINT (81.14705050000002 25.612668409999998),Wheat
POINT (81.18618745999999 27.37387356),Wheat
POINT (82.202860845 27.24999562),Wheat
POINT (82.73777869450001 24.754655135),Wheat
POINT (83.57209903500004 26.844706195000008),Wheat
POINT (81.21269422999998 27.421794280000007),Wheat
POINT (78.99186262 27.005809765000002),Wheat
POINT (82.94652076999998 25.23461797),Wheat
POINT (83.57316377500001 26.846007045),Wheat
POINT (82.27844170499999 27.281305840000005),Wheat
POINT (81.07279186000002 25.678636965),Wheat
POINT (81.23826916 27.46853636),Wheat
POINT (83.87359716800002 26.655412089000002),Wheat
POINT (82.84585509499998 25.25482781),Wheat
POINT (79.04102053000001 27.009811915000007),Wheat
POINT (83.57483785500001 26.844982995),Wheat
POINT (83.87092990300002 26.644461977500004),Wheat
POINT (82.741046764 24.723573589000004),Wheat
POINT (81.22130364500002 27.53796453),Wheat
POINT (81.06325253999998 25.70633245000001),Wheat
POINT (82.323035695 27.292583294999996),Wheat
POINT (79.17814619000002 27.028844064999998),Wheat
POINT (82.38546284499998 27.311111274999995),Wheat
POINT (82.84254472499997 25.201168265),Wheat
POINT (79.21264383500001 27.026291849999996),Wheat
POINT (81.948174745 26.11812523999999),Wheat
POINT (81.05989527500003 25.803442725000007),Wheat
POINT (82.81973466350001 24.749796832999998),Wheat
POINT (79.24742604500001 27.016735270000005),Wheat
POINT (81.02184012499997 25.827086964999996),Wheat
POINT (81.9251472 26.12043662),Wheat
POINT (82.71347073500002 25.292654205),Wheat
POINT (81.88810927499998 26.13387913500001),Wheat
POINT (81.02072500000001 25.853003305000005),Wheat
POINT (79.27412298 27.018902690000004),Wheat
POINT (82.73741259500001 25.393229665),Wheat
POINT (82.9162661285 24.710496017999994),Wheat
POINT (81.84878796499999 26.141971765),Wheat
POINT (82.23328004999998 27.26546057),Wheat
POINT (81.08046834000004 25.85904388999999),Wheat
POINT (81.10598539999998 25.86659978),Wheat
POINT (81.7976128 26.167392809999996),Wheat
POINT (81.77394140499999 26.167012034999992),Wheat
POINT (82.12996871499999 27.215909715),Wheat
POINT (81.75595008500002 26.173988784999995),Wheat
POINT (81.09253514 25.899949709999994),Wheat
POINT (82.77039655 25.474277970000006),Wheat
POINT (81.72319165500001 26.188532509999998),Wheat
POINT (83.1861520985 24.659398375499997),Wheat
POINT (82.82378944499997 25.42462735500001),Wheat
POINT (82.83299978500003 25.467262139999995),Wheat
POINT (83.186153857 24.659401301500004),Wheat
POINT (81.17394474 25.84492191),Wheat
POINT (82.7957303 25.496311395),Wheat
POINT (83.3108529405 24.7198735275),Wheat
POINT (78.92961588 26.997364519999998),Wheat
POINT (78.881791125 26.967435329999994),Wheat
POINT (82.56650951299999 26.408467606),Wheat
POINT (81.23830214499999 25.7085736),Wheat
POINT (82.63958472699998 25.115718745000002),Wheat
POINT (83.08857148499999 25.36825751),Wheat
POINT (82.6174490385 26.377781784),Wheat
POINT (82.7085742535 25.0973940975),Wheat
POINT (82.617464044 26.377792004999996),Wheat
POINT (83.13411181500001 25.393664675000004),Wheat
POINT (82.61742271649999 26.377826838499992),Wheat
POINT (83.574887965 26.844278305),Wheat
POINT (82.9297162585 25.102492143000006),Wheat
POINT (83.10689677 25.436059775),Wheat
POINT (78.79015030000001 27.180056155),Wheat
POINT (83.57538153499999 26.84377829),Wheat
POINT (83.56521668499998 26.875388870000002),Wheat
POINT (83.04042560500002 25.471120564999996),Wheat
POINT (82.954305344 25.050884609500006),Wheat
POINT (80.83960479500004 25.921146604999997),Wheat
POINT (82.66054562849999 26.345058860499996),Wheat
POINT (83.573399015 26.88667613),Wheat
POINT (82.981084009 25.0532444635),Wheat
POINT (83.04027996000002 25.471292015),Wheat
POINT (83.59859885 26.925320015000004),Wheat
POINT (78.83429528000002 27.158574805),Wheat
POINT (80.76639653000001 25.896315655000006),Wheat
POINT (83.62041970500002 26.962004804999992),Wheat
POINT (82.6817598885 26.3282918345),Wheat
POINT (83.00325128999998 25.534833904999996),Wheat
POINT (83.63170599 26.960838175000003),Wheat
POINT (80.70310995499997 25.87825307999999),Wheat
POINT (82.8964349105 25.123004041999998),Wheat
POINT (78.817507105 27.20585914000001),Wheat
POINT (81.84926135999997 26.351031155000005),Wheat
POINT (83.65120199999998 26.954146145),Wheat
POINT (81.82737664499999 26.361402505),Wheat
POINT (82.8712833295 25.145002780500004),Wheat
POINT (82.6610570715 26.286805065499994),Wheat
POINT (82.970055845 25.462148175000006),Wheat
POINT (81.80744246999998 26.359177825),Wheat
POINT (78.898796805 27.294554395),Wheat
POINT (83.72459115 26.9395151),Wheat
POINT (83.72767979 26.943039),Wheat
POINT (82.63155940599998 26.289917722000002),Wheat
POINT (82.75008621050002 25.196907691999996),Wheat
POINT (78.94377208 27.292441224999994),Wheat
POINT (82.963600705 25.402331775),Wheat
POINT (81.77951883500002 26.37410024),Wheat
POINT (80.61828593000001 25.861493035000002),Wheat
POINT (79.977789755 26.426614689999997),Wheat
POINT (81.76623619499999 26.36121825),Wheat
POINT (81.7608076 26.338936154999992),Wheat
POINT (78.889164275 27.324509450000004),Wheat
POINT (79.98477567500001 26.44331417),Wheat
POINT (81.75018536000002 26.311586479999995),Wheat
POINT (82.5997025995 26.326309751000004),Wheat
POINT (78.90409934999998 27.345775180000004),Wheat
POINT (82.59967448349998 26.326356951),Wheat
POINT (78.904088055 27.345791830000003),Wheat
POINT (81.73098409500001 26.25792476000001),Wheat
POINT (80.60383381999996 25.918928664999992),Wheat
POINT (81.723189705 26.239603819999996),Wheat
POINT (78.935418755 27.36801595),Wheat
POINT (81.705523945 26.225286700000005),Wheat
POINT (83.90385914 26.90951642),Wheat
POINT (82.56844618749999 26.368723679),Wheat
POINT (80.06593670499998 26.534714185000002),Wheat
POINT (82.42940324500002 25.160722920999998),Wheat
POINT (80.08046034999997 26.64083882999999),Wheat
POINT (78.99089819999999 27.376710114999998),Wheat
POINT (80.605405015 26.023538014999993),Wheat
POINT (82.36942891599999 25.153783344500006),Wheat
POINT (80.10426082000001 26.730902280000002),Wheat
POINT (79.08881590000001 27.321997604999996),Wheat
POINT (79.16850871999999 27.253816210000004),Wheat
POINT (80.73901281 25.995753885),Wheat
POINT (80.03200658 26.895269120000002),Wheat
POINT (79.95654501 26.892897115),Wheat
POINT (79.91063971999999 26.893431960000004),Wheat
POINT (79.12324453 27.244514660000004),Wheat
POINT (79.87819420000001 26.900686354999998),Wheat
POINT (79.86006122 26.881255835000008),Wheat
POINT (79.75246690499996 26.256386680000002),Wheat
POINT (79.872329915 26.260449059999996),Wheat
POINT (83.906194755 26.706039810000004),Wheat
POINT (83.90778327000001 26.663506845),Wheat
POINT (83.91459479 26.662398860000003),Wheat
POINT (83.92425701500001 26.659765229999998),Wheat
POINT (83.93814222 26.656861409999998),Wheat
POINT (81.07274847999999 26.779591160000003),Wheat
POINT (83.93815221 26.656841184999998),Wheat
POINT (83.939562695 26.651264539999993),Wheat
POINT (81.09848191500001 26.763976825000007),Wheat
POINT (83.93277546499999 26.644127094999998),Wheat
POINT (83.924136655 26.639664240000002),Wheat
POINT (81.07360633 26.741685665000006),Wheat
POINT (78.03577411 27.384197215),Wheat
POINT (82.553624481 25.244771441),Wheat
POINT (81.02826244999999 26.71052125000001),Wheat
POINT (78.00500101499999 27.399737889999994),Wheat
POINT (80.999474875 26.694857955000003),Wheat
POINT (77.98248367000001 27.422397615),Wheat
POINT (80.99146513 26.6557096),Wheat
POINT (83.87453237500002 26.64459354),Wheat
POINT (83.88588948999998 26.636058364999997),Wheat
POINT (83.88601365500001 26.635990269999997),Wheat
POINT (78.02740588999998 27.45592072499999),Wheat
POINT (82.59058691599999 25.255005418499998),Wheat
POINT (83.88939164499999 26.63508478),Wheat
POINT (81.11911590000003 26.477506615000003),Wheat
POINT (82.59062213750002 25.254979747499995),Wheat
POINT (81.15192253999999 26.495968910000006),Wheat
POINT (78.03987329499998 27.464945004999993),Wheat
POINT (83.889396535 26.63508610500001),Wheat
POINT (81.21448901500003 26.537638844999996),Wheat
POINT (82.57626457299999 25.339369153),Wheat
POINT (83.85427717499999 26.545683695),Wheat
POINT (81.25635295 26.53821627),Wheat
POINT (78.046514325 27.534400365000003),Wheat
POINT (83.85415391499998 26.545457829999997),Wheat
POINT (81.26839217499997 26.519280509999998),Wheat
POINT (82.58296255549999 25.402535657999998),Wheat
POINT (78.03533085 27.568375200000002),Wheat
POINT (81.28172702499998 26.496762655000005),Wheat
POINT (82.62261789499999 25.377257399999998),Wheat
POINT (83.827415535 26.472197110000003),Wheat
POINT (83.82797525000001 26.469130865),Wheat
POINT (83.82938296999998 26.467416800000002),Wheat
POINT (81.29259669 26.477679119999994),Wheat
POINT (83.82947200999999 26.46740954),Wheat
POINT (83.860968165 26.45296504),Wheat
POINT (82.53998318449999 25.374213342500006),Wheat
POINT (81.28371514 26.423318965000004),Wheat
POINT (82.4754740065 25.346193453),Wheat
POINT (83.87520434500001 26.423093495),Wheat
POINT (81.27403794500002 26.353662815),Wheat
POINT (83.86473639999997 26.417080090000002),Wheat
POINT (77.99380394499998 27.586616010000007),Wheat
POINT (81.264746095 26.327956395),Wheat
POINT (83.85679868999999 26.364090740000005),Wheat
POINT (77.97925868 27.599085955),Wheat
POINT (83.85759238 26.36316875),Wheat
POINT (83.87498802 26.353907254999996),Wheat
POINT (83.90358322999997 26.366783875),Wheat
POINT (78.05719319 27.630533865000007),Wheat
POINT (82.431695456 25.3825008615),Wheat
POINT (83.96832663500001 26.372453755000002),Wheat
POINT (83.98235754000001 26.363403175000002),Wheat
POINT (82.41386300300002 25.4459148635),Wheat
POINT (83.978081075 26.35079570000001),Wheat
POINT (82.3494941835 25.477147880999997),Wheat
POINT (82.4078300045 25.331938188),Wheat
POINT (80.89898304999998 27.054992575),Wheat
POINT (80.88023179 27.08050781),Wheat
POINT (81.68013912499997 25.611986049999995),Wheat
POINT (81.70290153 25.638346995000006),Wheat
POINT (80.732237475 27.838085640000003),Wheat
POINT (81.73382087999997 25.680404440000007),Wheat
POINT (80.710135915 27.837624375),Wheat
POINT (80.64794907000001 27.871701729999995),Wheat
POINT (80.59643249999999 27.86594730499999),Wheat
POINT (78.06924372499998 27.661365724999996),Wheat
POINT (81.73480295000002 25.886049815),Wheat
POINT (82.57182443349998 26.464031868499994),Wheat
POINT (80.520785385 27.908853320000002),Wheat
POINT (78.07341239 27.68567287999999),Wheat
POINT (81.73511655999998 25.931130090000003),Wheat
POINT (78.09403780999999 27.6982799),Wheat
POINT (82.606481023 26.503328508000003),Wheat
POINT (80.47191115 27.951802005),Wheat
POINT (81.784966875 25.929739719999997),Wheat
POINT (78.12602916 27.708193265),Wheat
POINT (80.38508304499997 27.945236475),Wheat
POINT (80.30962976 27.95224128),Wheat
POINT (78.16646138500002 27.71535505),Wheat
POINT (82.62962525449998 26.543324866499994),Wheat
POINT (80.227945955 27.937083620000003),Wheat
POINT (80.25584303000001 27.877526070000005),Wheat
POINT (82.07923326999996 25.919404999999994),Wheat
POINT (82.124178 25.91918412),Wheat
POINT (82.16397592000001 25.924457330000003),Wheat
POINT (80.34508325499999 27.77579547),Wheat
POINT (78.33650685500001 27.730484625000003),Wheat
POINT (82.217293985 25.928240845000005),Wheat
POINT (82.23240683499999 25.928376455),Wheat
POINT (78.35403307499999 27.709706159999996),Wheat
POINT (82.18289767499996 25.91469934),Wheat
POINT (78.38327856499998 27.697354249999997),Wheat
POINT (78.41646368 27.713304355),Wheat
POINT (82.06066990000002 25.810190004999992),Wheat
POINT (78.35374742 27.686717230000006),Wheat
POINT (82.0210618 25.796672675000003),Wheat
POINT (81.98372785000001 25.755595215),Wheat
POINT (81.85832967500002 25.619450954999998),Wheat
POINT (78.20397458000002 27.072898309999992),Wheat
POINT (78.20435887 27.073701930000006),Wheat
POINT (78.20457960000002 27.073622219999994),Wheat
POINT (79.49651685500001 26.488013524999992),Wheat
POINT (79.47729869500002 26.546022649999998),Wheat
POINT (79.450335865 26.611439629999996),Wheat
POINT (79.41531441499998 26.652808214999993),Wheat
POINT (78.21780074 27.08543130999999),Wheat
POINT (78.21785980000001 27.08512536),Wheat
POINT (78.21825426000001 27.08493180999999),Wheat
POINT (78.21856919000001 27.08547382999999),Wheat
POINT (79.423892145 26.72962316500001),Wheat
POINT (79.45760543000003 26.769151730000004),Wheat
